config_id,workload,time,max-resident-set-size
362,sd_city_4cif_short.y4m,9.24,88296.0
2019,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.41,753276.0
3099,sd_crew_cif_short.y4m,1.92,13052.0
1943,pedestrian_area_1080p25_short.y4m,13.95,140008.0
1833,sd_bridge_close_cif_short.y4m,0.64,15392.0
1858,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.71,577848.0
990,pedestrian_area_1080p25_short.y4m,40.08,111792.0
158,blue_sky_1080p25_short.y4m,2.93,251572.0
381,sd_bridge_close_cif_short.y4m,0.67,15396.0
2862,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,47.53,667340.0
1006,riverbed_1080p25_short.y4m,4.75,267736.0
1661,sd_city_4cif_short.y4m,0.97,42672.0
2291,Johnny_1280x720_60_short.y4m,12.95,334572.0
750,pedestrian_area_1080p25_short.y4m,31.31,251496.0
1914,riverbed_1080p25_short.y4m,6.55,251792.0
857,sd_crew_cif_short.y4m,1.1,12592.0
1088,sd_bridge_close_cif_short.y4m,0.14,27464.0
578,sintel_trailer_2k_720p24_short.y4m,2.1,121760.0
1251,sd_bridge_close_cif_short.y4m,0.13,25736.0
1084,riverbed_1080p25_short.y4m,4.58,269604.0
708,blue_sky_1080p25_short.y4m,1.89,266964.0
844,riverbed_1080p25_short.y4m,55.42,157076.0
2306,sd_crew_cif_short.y4m,0.13,15540.0
707,sd_city_4cif_short.y4m,0.78,86552.0
2060,sintel_trailer_2k_720p24_short.y4m,3.13,210244.0
868,Johnny_1280x720_60_short.y4m,0.94,82080.0
2534,sd_bridge_close_cif_short.y4m,1.8,22792.0
668,pedestrian_area_1080p25_short.y4m,14.3,222072.0
1841,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.63,816992.0
1347,sd_city_4cif_short.y4m,0.58,59512.0
1506,blue_sky_1080p25_short.y4m,12.27,157776.0
2784,sd_crew_cif_short.y4m,0.18,22548.0
1087,blue_sky_1080p25_short.y4m,31.33,251324.0
325,riverbed_1080p25_short.y4m,3.87,162040.0
784,sd_crew_cif_short.y4m,0.13,12748.0
2013,sd_bridge_close_cif_short.y4m,0.13,22140.0
1741,sd_bridge_close_cif_short.y4m,0.13,15496.0
1893,riverbed_1080p25_short.y4m,32.08,246808.0
660,sintel_trailer_2k_720p24_short.y4m,3.72,81088.0
2493,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.47,1103252.0
469,Johnny_1280x720_60_short.y4m,9.06,115180.0
2084,sd_crew_cif_short.y4m,0.26,23340.0
1322,riverbed_1080p25_short.y4m,31.16,222124.0
1872,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.58,352932.0
2008,sd_crew_cif_short.y4m,1.08,12480.0
1081,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,67.24,701152.0
97,sd_crew_cif_short.y4m,3.09,22736.0
1853,Johnny_1280x720_60_short.y4m,12.3,218056.0
548,sd_city_4cif_short.y4m,5.13,57140.0
103,pedestrian_area_1080p25_short.y4m,3.24,237996.0
2265,sd_city_4cif_short.y4m,16.23,151220.0
2983,blue_sky_1080p25_short.y4m,1.79,108712.0
3004,Johnny_1280x720_60_short.y4m,14.29,215080.0
2948,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.52,1103420.0
922,sd_bridge_close_cif_short.y4m,0.18,27408.0
2116,Johnny_1280x720_60_short.y4m,1.1,219388.0
2702,riverbed_1080p25_short.y4m,26.7,227988.0
422,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.24,805508.0
269,sd_city_4cif_short.y4m,1.34,80996.0
2477,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.42,575364.0
1438,blue_sky_1080p25_short.y4m,11.64,372208.0
1691,pedestrian_area_1080p25_short.y4m,3.61,112512.0
3008,pedestrian_area_1080p25_short.y4m,32.57,373684.0
831,pedestrian_area_1080p25_short.y4m,1.73,372744.0
2431,riverbed_1080p25_short.y4m,64.11,252548.0
877,Johnny_1280x720_60_short.y4m,12.77,334432.0
1817,riverbed_1080p25_short.y4m,7.28,251532.0
1371,Johnny_1280x720_60_short.y4m,9.29,115400.0
2153,sintel_trailer_2k_720p24_short.y4m,0.41,188128.0
934,blue_sky_1080p25_short.y4m,41.62,182216.0
1729,sd_crew_cif_short.y4m,0.25,10888.0
827,sd_crew_cif_short.y4m,0.17,25816.0
2983,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.89,409428.0
1342,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.54,811040.0
2253,sintel_trailer_2k_720p24_short.y4m,2.35,126364.0
2920,blue_sky_1080p25_short.y4m,11.64,139452.0
803,sintel_trailer_2k_720p24_short.y4m,0.26,126700.0
2658,riverbed_1080p25_short.y4m,3.51,271616.0
2332,sintel_trailer_2k_720p24_short.y4m,0.25,125808.0
73,blue_sky_1080p25_short.y4m,34.1,251612.0
614,sintel_trailer_2k_720p24_short.y4m,2.13,119708.0
589,sd_city_4cif_short.y4m,6.29,159740.0
1364,sd_bridge_close_cif_short.y4m,1.07,27024.0
2665,riverbed_1080p25_short.y4m,3.98,418852.0
973,riverbed_1080p25_short.y4m,4.38,254340.0
2427,blue_sky_1080p25_short.y4m,1.41,397964.0
25,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.89,753276.0
1525,pedestrian_area_1080p25_short.y4m,31.91,369920.0
1678,pedestrian_area_1080p25_short.y4m,22.46,419272.0
1255,sd_bridge_close_cif_short.y4m,1.51,22500.0
1143,sd_city_4cif_short.y4m,1.36,151352.0
2105,sd_crew_cif_short.y4m,1.31,16728.0
1548,pedestrian_area_1080p25_short.y4m,14.35,96824.0
326,sd_bridge_close_cif_short.y4m,0.18,10680.0
2112,sd_bridge_close_cif_short.y4m,1.22,26888.0
2286,sd_crew_cif_short.y4m,2.31,26796.0
1862,sd_bridge_close_cif_short.y4m,1.8,22500.0
2129,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.24,1104928.0
2611,riverbed_1080p25_short.y4m,4.26,420724.0
1391,blue_sky_1080p25_short.y4m,16.08,226504.0
3088,sintel_trailer_2k_720p24_short.y4m,0.25,120416.0
137,Johnny_1280x720_60_short.y4m,2.0,192780.0
2097,Johnny_1280x720_60_short.y4m,1.0,218252.0
2868,pedestrian_area_1080p25_short.y4m,17.6,395780.0
2474,sd_city_4cif_short.y4m,4.89,31280.0
786,sd_bridge_close_cif_short.y4m,1.27,9332.0
1433,blue_sky_1080p25_short.y4m,15.57,255556.0
787,sd_city_4cif_short.y4m,1.14,24544.0
2336,pedestrian_area_1080p25_short.y4m,2.77,159232.0
2218,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,52.19,815984.0
2865,riverbed_1080p25_short.y4m,6.48,373788.0
2851,sintel_trailer_2k_720p24_short.y4m,0.39,126656.0
2897,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.26,753228.0
1291,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.41,577320.0
433,sd_bridge_close_cif_short.y4m,0.89,16912.0
2680,blue_sky_1080p25_short.y4m,17.95,397788.0
201,riverbed_1080p25_short.y4m,4.72,419512.0
674,sd_bridge_close_cif_short.y4m,0.67,15212.0
1609,sd_bridge_close_cif_short.y4m,1.21,26940.0
2513,sintel_trailer_2k_720p24_short.y4m,3.72,82000.0
1026,sd_city_4cif_short.y4m,1.19,80028.0
343,sintel_trailer_2k_720p24_short.y4m,0.41,126700.0
857,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.52,575656.0
1847,riverbed_1080p25_short.y4m,55.44,157152.0
2720,sintel_trailer_2k_720p24_short.y4m,2.19,86232.0
1764,riverbed_1080p25_short.y4m,29.43,246716.0
921,sd_crew_cif_short.y4m,0.24,13440.0
2819,sd_crew_cif_short.y4m,1.43,13964.0
1409,sd_crew_cif_short.y4m,0.14,21580.0
1340,sintel_trailer_2k_720p24_short.y4m,2.05,78624.0
2133,sintel_trailer_2k_720p24_short.y4m,2.13,120200.0
949,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.78,811896.0
1544,sd_crew_cif_short.y4m,1.17,20796.0
1317,sd_crew_cif_short.y4m,0.13,15632.0
1841,sd_city_4cif_short.y4m,0.8,85040.0
1187,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.0,814544.0
2366,riverbed_1080p25_short.y4m,7.89,394544.0
2590,sd_bridge_close_cif_short.y4m,1.38,13160.0
2509,Johnny_1280x720_60_short.y4m,20.72,81268.0
3110,sd_city_4cif_short.y4m,0.84,85036.0
134,riverbed_1080p25_short.y4m,7.63,252568.0
2510,sd_bridge_close_cif_short.y4m,0.14,15048.0
2601,sintel_trailer_2k_720p24_short.y4m,3.81,126516.0
1970,blue_sky_1080p25_short.y4m,11.92,374052.0
2539,blue_sky_1080p25_short.y4m,37.25,182160.0
1993,blue_sky_1080p25_short.y4m,11.93,226356.0
2389,Johnny_1280x720_60_short.y4m,1.12,298780.0
1434,sd_crew_cif_short.y4m,1.54,26876.0
1015,Johnny_1280x720_60_short.y4m,8.12,77116.0
552,sd_crew_cif_short.y4m,1.07,15300.0
2389,sd_city_4cif_short.y4m,0.69,148452.0
2365,sd_bridge_close_cif_short.y4m,0.9,25080.0
1617,riverbed_1080p25_short.y4m,4.14,419420.0
1474,pedestrian_area_1080p25_short.y4m,20.07,419300.0
1361,pedestrian_area_1080p25_short.y4m,1.47,249820.0
1552,blue_sky_1080p25_short.y4m,19.67,265432.0
1327,sd_bridge_close_cif_short.y4m,0.16,27396.0
2760,sd_bridge_close_cif_short.y4m,0.1,24112.0
1617,blue_sky_1080p25_short.y4m,1.67,419392.0
1903,sd_bridge_close_cif_short.y4m,0.56,10592.0
2123,pedestrian_area_1080p25_short.y4m,24.47,109780.0
178,blue_sky_1080p25_short.y4m,2.92,252568.0
69,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.86,752828.0
2783,Johnny_1280x720_60_short.y4m,1.73,189092.0
2474,sd_crew_cif_short.y4m,0.98,11620.0
1402,sintel_trailer_2k_720p24_short.y4m,0.4,126964.0
1131,sintel_trailer_2k_720p24_short.y4m,4.83,93456.0
2352,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.2,807040.0
1008,sintel_trailer_2k_720p24_short.y4m,2.02,120804.0
665,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.26,807752.0
2172,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.86,817040.0
844,sd_crew_cif_short.y4m,2.12,13060.0
1221,Johnny_1280x720_60_short.y4m,1.85,94916.0
2139,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.38,1099248.0
2965,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.76,818116.0
1640,Johnny_1280x720_60_short.y4m,1.69,303696.0
1706,Johnny_1280x720_60_short.y4m,24.45,194444.0
1105,sintel_trailer_2k_720p24_short.y4m,3.76,50356.0
1375,sd_bridge_close_cif_short.y4m,1.24,26892.0
2708,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,109.34,664168.0
273,riverbed_1080p25_short.y4m,6.71,252572.0
274,sd_bridge_close_cif_short.y4m,0.13,23104.0
2654,sd_city_4cif_short.y4m,5.91,58680.0
1264,Johnny_1280x720_60_short.y4m,1.59,290264.0
518,riverbed_1080p25_short.y4m,27.68,225628.0
1897,Johnny_1280x720_60_short.y4m,2.12,302456.0
1005,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.4,517384.0
3016,riverbed_1080p25_short.y4m,58.88,373544.0
2534,sd_crew_cif_short.y4m,3.09,22736.0
2334,sd_bridge_close_cif_short.y4m,0.76,15472.0
538,sd_bridge_close_cif_short.y4m,0.68,15212.0
620,sd_crew_cif_short.y4m,1.13,15308.0
2594,sd_bridge_close_cif_short.y4m,0.78,11576.0
950,sd_crew_cif_short.y4m,0.16,17064.0
2457,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.55,755944.0
2181,sintel_trailer_2k_720p24_short.y4m,2.08,120032.0
2449,riverbed_1080p25_short.y4m,3.94,420856.0
697,sd_crew_cif_short.y4m,2.68,22648.0
2482,blue_sky_1080p25_short.y4m,1.49,422672.0
161,sintel_trailer_2k_720p24_short.y4m,0.4,127680.0
476,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.84,809328.0
316,Johnny_1280x720_60_short.y4m,2.0,193696.0
2731,Johnny_1280x720_60_short.y4m,11.35,125900.0
1571,sd_city_4cif_short.y4m,1.32,48436.0
813,riverbed_1080p25_short.y4m,26.81,157460.0
1094,Johnny_1280x720_60_short.y4m,33.26,94740.0
172,pedestrian_area_1080p25_short.y4m,3.7,252524.0
3074,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.49,753224.0
2058,sd_city_4cif_short.y4m,0.61,64204.0
3091,sd_crew_cif_short.y4m,1.15,15308.0
746,riverbed_1080p25_short.y4m,4.09,267572.0
541,sd_bridge_close_cif_short.y4m,0.67,15392.0
2313,sd_crew_cif_short.y4m,0.22,13424.0
2845,sd_bridge_close_cif_short.y4m,0.2,15080.0
1784,blue_sky_1080p25_short.y4m,17.44,397640.0
2451,sd_bridge_close_cif_short.y4m,0.12,22244.0
107,sd_crew_cif_short.y4m,0.22,22392.0
1346,sintel_trailer_2k_720p24_short.y4m,2.37,125600.0
742,sd_city_4cif_short.y4m,1.37,80932.0
2828,Johnny_1280x720_60_short.y4m,1.18,218112.0
818,pedestrian_area_1080p25_short.y4m,31.88,373548.0
2656,riverbed_1080p25_short.y4m,27.77,224032.0
2225,riverbed_1080p25_short.y4m,3.68,158960.0
3033,Johnny_1280x720_60_short.y4m,1.9,301352.0
1309,Johnny_1280x720_60_short.y4m,1.68,82416.0
1275,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.9,754528.0
3090,sd_bridge_close_cif_short.y4m,0.66,15432.0
810,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.83,1095952.0
1467,sd_bridge_close_cif_short.y4m,0.11,11884.0
2056,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.13,579032.0
3042,sd_crew_cif_short.y4m,0.24,27352.0
538,Johnny_1280x720_60_short.y4m,8.62,119728.0
22,sintel_trailer_2k_720p24_short.y4m,4.23,126520.0
2413,sd_city_4cif_short.y4m,0.84,86556.0
584,pedestrian_area_1080p25_short.y4m,14.89,225988.0
460,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,66.36,574076.0
80,sd_city_4cif_short.y4m,1.4,80980.0
1633,sd_city_4cif_short.y4m,16.37,151088.0
1325,riverbed_1080p25_short.y4m,79.41,392612.0
649,pedestrian_area_1080p25_short.y4m,28.11,158960.0
956,riverbed_1080p25_short.y4m,58.1,181824.0
1916,sd_city_4cif_short.y4m,0.48,58348.0
3016,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,69.92,1005896.0
815,sd_crew_cif_short.y4m,1.13,23484.0
882,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,84.59,573480.0
2920,riverbed_1080p25_short.y4m,26.88,144400.0
116,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.67,701128.0
2887,pedestrian_area_1080p25_short.y4m,1.38,224156.0
144,sd_bridge_close_cif_short.y4m,0.17,23104.0
2299,riverbed_1080p25_short.y4m,4.52,270172.0
3032,sd_bridge_close_cif_short.y4m,0.15,27404.0
1949,sd_crew_cif_short.y4m,0.28,23340.0
1075,pedestrian_area_1080p25_short.y4m,28.11,158976.0
1646,sd_city_4cif_short.y4m,1.38,79420.0
1271,pedestrian_area_1080p25_short.y4m,3.6,98084.0
2021,pedestrian_area_1080p25_short.y4m,3.45,98444.0
1938,Johnny_1280x720_60_short.y4m,19.69,291056.0
2394,riverbed_1080p25_short.y4m,64.14,251900.0
224,sd_city_4cif_short.y4m,1.41,151396.0
16,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,9.74,407084.0
2587,Johnny_1280x720_60_short.y4m,1.03,338352.0
1613,Johnny_1280x720_60_short.y4m,10.49,328212.0
2572,sd_bridge_close_cif_short.y4m,0.56,10780.0
581,sd_bridge_close_cif_short.y4m,0.72,15440.0
2459,sd_bridge_close_cif_short.y4m,0.13,27492.0
2486,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.99,1105204.0
792,sd_city_4cif_short.y4m,5.42,41472.0
143,sd_bridge_close_cif_short.y4m,0.17,23104.0
2548,blue_sky_1080p25_short.y4m,14.63,225716.0
1272,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.62,574320.0
1911,sd_crew_cif_short.y4m,1.03,15400.0
2729,sintel_trailer_2k_720p24_short.y4m,4.04,82208.0
1128,sd_city_4cif_short.y4m,9.62,88128.0
1547,sd_bridge_close_cif_short.y4m,0.79,13852.0
2566,sd_crew_cif_short.y4m,1.39,25132.0
1831,riverbed_1080p25_short.y4m,3.57,255716.0
814,sintel_trailer_2k_720p24_short.y4m,0.24,79200.0
907,blue_sky_1080p25_short.y4m,3.23,157672.0
2806,sd_crew_cif_short.y4m,0.22,23316.0
1974,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.62,576708.0
1451,sd_bridge_close_cif_short.y4m,0.08,21328.0
1068,blue_sky_1080p25_short.y4m,1.22,157340.0
2233,sintel_trailer_2k_720p24_short.y4m,0.44,83572.0
671,pedestrian_area_1080p25_short.y4m,1.39,225976.0
313,sintel_trailer_2k_720p24_short.y4m,0.4,126960.0
978,sd_bridge_close_cif_short.y4m,0.19,27384.0
46,Johnny_1280x720_60_short.y4m,8.63,122284.0
2786,blue_sky_1080p25_short.y4m,1.49,397812.0
2044,pedestrian_area_1080p25_short.y4m,38.55,181860.0
1739,sd_city_4cif_short.y4m,9.85,87644.0
647,Johnny_1280x720_60_short.y4m,8.69,119936.0
1852,sintel_trailer_2k_720p24_short.y4m,3.87,199296.0
509,sd_crew_cif_short.y4m,1.08,15352.0
1903,riverbed_1080p25_short.y4m,27.36,142008.0
3095,sd_city_4cif_short.y4m,0.68,63620.0
946,sintel_trailer_2k_720p24_short.y4m,2.1,120464.0
48,Johnny_1280x720_60_short.y4m,0.82,114948.0
1730,sintel_trailer_2k_720p24_short.y4m,3.38,136988.0
1891,sd_bridge_close_cif_short.y4m,1.8,22500.0
1375,blue_sky_1080p25_short.y4m,20.17,421128.0
1335,riverbed_1080p25_short.y4m,8.39,251792.0
1977,Johnny_1280x720_60_short.y4m,20.0,290976.0
283,sd_crew_cif_short.y4m,0.27,23344.0
1045,sd_bridge_close_cif_short.y4m,1.42,13208.0
1402,blue_sky_1080p25_short.y4m,2.89,251580.0
2532,blue_sky_1080p25_short.y4m,2.24,159212.0
1110,sintel_trailer_2k_720p24_short.y4m,0.38,50484.0
2603,sd_city_4cif_short.y4m,0.73,158976.0
35,sd_crew_cif_short.y4m,1.09,15304.0
514,sd_city_4cif_short.y4m,6.12,159696.0
2008,blue_sky_1080p25_short.y4m,12.32,157572.0
2182,Johnny_1280x720_60_short.y4m,14.25,215124.0
648,riverbed_1080p25_short.y4m,27.67,225616.0
2747,Johnny_1280x720_60_short.y4m,1.64,82360.0
1555,sd_crew_cif_short.y4m,0.24,27416.0
1490,blue_sky_1080p25_short.y4m,21.94,373544.0
2355,sd_crew_cif_short.y4m,2.97,22692.0
3073,Johnny_1280x720_60_short.y4m,12.03,53604.0
619,blue_sky_1080p25_short.y4m,14.81,220168.0
641,blue_sky_1080p25_short.y4m,11.5,225852.0
2527,blue_sky_1080p25_short.y4m,2.34,392544.0
699,sd_bridge_close_cif_short.y4m,1.3,25068.0
143,pedestrian_area_1080p25_short.y4m,3.77,251036.0
2497,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,55.7,900144.0
657,Johnny_1280x720_60_short.y4m,1.68,81280.0
2401,sd_bridge_close_cif_short.y4m,1.8,22500.0
1528,sd_crew_cif_short.y4m,2.36,14752.0
1500,sintel_trailer_2k_720p24_short.y4m,1.98,120180.0
102,Johnny_1280x720_60_short.y4m,1.72,188524.0
2730,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.82,1103700.0
2931,blue_sky_1080p25_short.y4m,16.14,157072.0
2612,sd_bridge_close_cif_short.y4m,0.56,10780.0
2158,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.7,1103284.0
3097,riverbed_1080p25_short.y4m,7.14,180536.0
2883,riverbed_1080p25_short.y4m,3.1,222420.0
1905,Johnny_1280x720_60_short.y4m,31.44,58256.0
2328,riverbed_1080p25_short.y4m,3.3,224232.0
1345,sd_crew_cif_short.y4m,1.72,26772.0
1759,blue_sky_1080p25_short.y4m,13.99,248728.0
2236,sd_crew_cif_short.y4m,0.28,10892.0
2170,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.0,1005896.0
2494,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.54,811820.0
763,blue_sky_1080p25_short.y4m,11.21,225856.0
339,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.91,753272.0
1598,sd_city_4cif_short.y4m,7.74,61628.0
563,sd_city_4cif_short.y4m,5.08,61608.0
1561,sd_bridge_close_cif_short.y4m,0.13,22164.0
376,sintel_trailer_2k_720p24_short.y4m,0.4,126952.0
606,sd_crew_cif_short.y4m,1.05,15304.0
2592,riverbed_1080p25_short.y4m,8.19,397048.0
2259,sd_bridge_close_cif_short.y4m,0.65,23488.0
2790,sintel_trailer_2k_720p24_short.y4m,3.63,83312.0
2197,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.52,573400.0
2751,sd_crew_cif_short.y4m,0.12,11868.0
425,pedestrian_area_1080p25_short.y4m,17.16,249156.0
890,Johnny_1280x720_60_short.y4m,0.99,286300.0
2386,blue_sky_1080p25_short.y4m,2.88,252568.0
930,sd_bridge_close_cif_short.y4m,0.1,15608.0
1947,riverbed_1080p25_short.y4m,3.96,270692.0
2832,sd_bridge_close_cif_short.y4m,0.73,15260.0
894,sintel_trailer_2k_720p24_short.y4m,2.09,78888.0
2460,Johnny_1280x720_60_short.y4m,11.78,115792.0
739,sd_city_4cif_short.y4m,16.56,150464.0
2622,blue_sky_1080p25_short.y4m,14.43,247284.0
1845,sd_bridge_close_cif_short.y4m,0.16,25684.0
91,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,9.74,407764.0
465,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.26,809744.0
616,pedestrian_area_1080p25_short.y4m,16.57,223940.0
2943,sintel_trailer_2k_720p24_short.y4m,2.18,78856.0
2751,sd_city_4cif_short.y4m,0.51,33052.0
2246,riverbed_1080p25_short.y4m,5.83,182392.0
2089,riverbed_1080p25_short.y4m,60.57,369588.0
1818,blue_sky_1080p25_short.y4m,28.94,112676.0
144,blue_sky_1080p25_short.y4m,2.89,251796.0
1229,Johnny_1280x720_60_short.y4m,2.03,81284.0
590,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.87,807736.0
2793,pedestrian_area_1080p25_short.y4m,1.64,226596.0
2006,riverbed_1080p25_short.y4m,35.98,395692.0
748,sd_bridge_close_cif_short.y4m,0.09,12644.0
236,riverbed_1080p25_short.y4m,4.26,272820.0
1130,blue_sky_1080p25_short.y4m,2.4,238264.0
136,sd_bridge_close_cif_short.y4m,0.18,10680.0
2836,Johnny_1280x720_60_short.y4m,1.12,114804.0
194,blue_sky_1080p25_short.y4m,2.57,396780.0
2411,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.63,1196164.0
2013,pedestrian_area_1080p25_short.y4m,2.9,237988.0
2905,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.92,898408.0
229,sintel_trailer_2k_720p24_short.y4m,0.37,126700.0
1813,Johnny_1280x720_60_short.y4m,31.46,59252.0
2807,sd_bridge_close_cif_short.y4m,0.85,20640.0
2203,blue_sky_1080p25_short.y4m,17.24,396232.0
1855,Johnny_1280x720_60_short.y4m,2.08,303664.0
1149,sd_bridge_close_cif_short.y4m,0.83,20772.0
2735,sd_crew_cif_short.y4m,1.55,26936.0
2615,sd_bridge_close_cif_short.y4m,0.14,13388.0
2267,sintel_trailer_2k_720p24_short.y4m,0.41,200688.0
2789,sd_bridge_close_cif_short.y4m,0.72,15436.0
2725,sintel_trailer_2k_720p24_short.y4m,4.53,93408.0
527,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.12,807560.0
2108,sintel_trailer_2k_720p24_short.y4m,2.65,199116.0
3059,pedestrian_area_1080p25_short.y4m,42.2,252388.0
2955,riverbed_1080p25_short.y4m,3.01,222320.0
906,sd_crew_cif_short.y4m,2.34,14712.0
2537,sintel_trailer_2k_720p24_short.y4m,3.46,188820.0
2011,Johnny_1280x720_60_short.y4m,0.9,286224.0
1007,pedestrian_area_1080p25_short.y4m,1.6,155704.0
2922,riverbed_1080p25_short.y4m,27.8,225632.0
576,sintel_trailer_2k_720p24_short.y4m,2.6,199072.0
1969,sintel_trailer_2k_720p24_short.y4m,2.47,197884.0
688,riverbed_1080p25_short.y4m,3.57,161644.0
462,Johnny_1280x720_60_short.y4m,8.64,120904.0
927,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,93.34,572348.0
3112,riverbed_1080p25_short.y4m,8.07,111472.0
302,Johnny_1280x720_60_short.y4m,1.72,194768.0
1287,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.0,1094488.0
2744,pedestrian_area_1080p25_short.y4m,22.62,418644.0
947,riverbed_1080p25_short.y4m,4.28,395308.0
1611,Johnny_1280x720_60_short.y4m,10.48,326876.0
448,sintel_trailer_2k_720p24_short.y4m,2.01,121628.0
2878,Johnny_1280x720_60_short.y4m,1.52,291316.0
413,sd_city_4cif_short.y4m,4.88,55464.0
2711,sd_city_4cif_short.y4m,16.12,82728.0
379,blue_sky_1080p25_short.y4m,11.43,225852.0
2687,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.29,899164.0
2198,riverbed_1080p25_short.y4m,6.04,180204.0
1477,sd_crew_cif_short.y4m,1.08,12468.0
2565,sd_city_4cif_short.y4m,4.99,29696.0
2986,riverbed_1080p25_short.y4m,29.64,225888.0
2,sd_city_4cif_short.y4m,1.39,79420.0
1717,sd_city_4cif_short.y4m,8.06,148624.0
1962,sd_city_4cif_short.y4m,0.8,164284.0
604,sintel_trailer_2k_720p24_short.y4m,3.72,81076.0
2758,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.25,1107620.0
2618,sd_city_4cif_short.y4m,4.93,57056.0
1848,pedestrian_area_1080p25_short.y4m,17.41,249572.0
1248,Johnny_1280x720_60_short.y4m,11.75,116080.0
97,sd_bridge_close_cif_short.y4m,1.8,22500.0
1643,sd_crew_cif_short.y4m,1.07,12512.0
420,blue_sky_1080p25_short.y4m,1.13,227972.0
2773,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.22,518136.0
409,sd_crew_cif_short.y4m,1.08,15500.0
745,riverbed_1080p25_short.y4m,4.52,272364.0
1474,sd_bridge_close_cif_short.y4m,1.01,26880.0
604,pedestrian_area_1080p25_short.y4m,28.12,158972.0
2901,sd_crew_cif_short.y4m,0.3,23316.0
2133,Johnny_1280x720_60_short.y4m,10.77,115900.0
