config_id,workload,time,max-resident-set-size
886,QF_BV_bench_935.smt2,1.61,485448
886,LRA_formula_277.smt2,2.65,34324
886,QF_AUFBV_891_sqlite3.smt2,11.22,68360
886,QF_RDL_orb08_888.smt2,6.74,68868
886,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.94,308960
887,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.51,306792
887,LRA_formula_277.smt2,1.76,34704
887,QF_NRA_hong_9.smt2,5.67,40456
887,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.94,41716
887,QF_UFLIA_xs_23_43.smt2,54.6,599336
887,QF_RDL_orb08_888.smt2,12.38,108372
887,QF_AUFBV_891_sqlite3.smt2,7.33,163708
887,QF_LIA_tightrhombus,1.12,35576
887,AUFNIRA_z3.637557.smt2,496.56,2700052
887,QF_BV_bench_3176.smt2,33.05,666484
887,QF_UF_PEQ018_size6.smt2,912.61,1175828
887,QF_BV_bench_935.smt2,18.61,522140
888,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.28,34736
888,AUFNIRA_z3.637557.smt2,7.18,1643756
888,QF_NRA_hong_9.smt2,3.19,36744
888,QF_UF_PEQ018_size6.smt2,5.32,36336
888,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.76,34128
888,LRA_formula_277.smt2,4.53,33992
888,QF_BV_bench_935.smt2,416.85,3487936
888,QF_LIA_tightrhombus,5.97,35204
888,QF_BV_bench_3176.smt2,642.94,3760060
888,QF_UFLIA_xs_23_43.smt2,7.85,46724
888,QF_RDL_orb08_888.smt2,7.29,42012
888,QF_AUFBV_891_sqlite3.smt2,26.81,1007956
889,QF_UFLIA_xs_23_43.smt2,35.84,90092
889,QF_AUFBV_891_sqlite3.smt2,30.68,544680
889,QF_BV_bench_3176.smt2,728.75,3606224
889,AUFNIRA_z3.637557.smt2,60.47,1631976
889,QF_BV_bench_935.smt2,426.38,3260016
889,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,10.5,61900
889,QF_NRA_hong_9.smt2,3.21,36744
889,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.84,35160
889,QF_LIA_tightrhombus,0.3,33372
889,LRA_formula_277.smt2,4.56,34004
889,QF_RDL_orb08_888.smt2,12.79,45428
889,QF_UF_PEQ018_size6.smt2,36.86,40004
890,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,7.98,34892
890,QF_NRA_hong_9.smt2,3.2,36744
890,QF_UF_PEQ018_size6.smt2,14.2,35380
890,QF_BV_bench_3176.smt2,9,140436
890,QF_RDL_orb08_888.smt2,8.43,43040
890,LRA_formula_277.smt2,4.54,34004
890,QF_UFLIA_xs_23_43.smt2,14.57,50760
890,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.9,34200
890,QF_LIA_tightrhombus,9.19,47908
890,AUFNIRA_z3.637557.smt2,60.73,1630036
890,QF_BV_bench_935.smt2,3.75,161128
890,QF_AUFBV_891_sqlite3.smt2,111.89,1942028
891,QF_BV_bench_3176.smt2,644.87,3756172
891,QF_RDL_orb08_888.smt2,7.28,42012
891,QF_AUFBV_891_sqlite3.smt2,26.75,1008896
891,QF_NRA_hong_9.smt2,3.19,36744
891,QF_UFLIA_xs_23_43.smt2,7.87,46724
891,AUFNIRA_z3.637557.smt2,7.2,1643112
891,QF_BV_bench_935.smt2,416.13,3487208
891,QF_LIA_tightrhombus,5.97,35204
891,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.29,34736
891,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.79,34128
891,LRA_formula_277.smt2,4.54,33992
891,QF_UF_PEQ018_size6.smt2,5.34,36336
892,QF_RDL_orb08_888.smt2,8.49,42004
892,LRA_formula_277.smt2,4.16,33984
892,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.94,34000
892,QF_NRA_hong_9.smt2,3.23,36692
892,QF_UFLIA_xs_23_43.smt2,18.7,42772
892,QF_LIA_tightrhombus,8.2,45128
892,QF_BV_bench_935.smt2,6.35,124812
892,AUFNIRA_z3.637557.smt2,9.76,1599644
892,QF_AUFBV_891_sqlite3.smt2,38.11,51516
892,QF_UF_PEQ018_size6.smt2,14.12,35380
892,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.75,35240
892,QF_BV_bench_3176.smt2,4.11,147556
893,QF_RDL_orb08_888.smt2,7.25,42012
893,QF_BV_bench_3176.smt2,629.87,2892832
893,QF_UFLIA_xs_23_43.smt2,7.9,46724
893,QF_UF_PEQ018_size6.smt2,5.31,36336
893,AUFNIRA_z3.637557.smt2,7.14,1642768
893,QF_AUFBV_891_sqlite3.smt2,24.17,1010096
893,QF_NRA_hong_9.smt2,3.19,36744
893,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.28,34736
893,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34128
893,QF_BV_bench_935.smt2,435.35,2631172
893,LRA_formula_277.smt2,4.53,33988
893,QF_LIA_tightrhombus,5.97,35204
894,QF_UF_PEQ018_size6.smt2,48.4,1098860
894,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.65,309484
894,QF_LIA_tightrhombus,4.66,36032
894,QF_AUFBV_891_sqlite3.smt2,52.55,72500
894,LRA_formula_277.smt2,2.66,34344
894,QF_BV_bench_3176.smt2,14.69,292488
894,QF_BV_bench_935.smt2,7.08,485464
894,QF_RDL_orb08_888.smt2,7.8,69060
894,QF_UFLIA_xs_23_43.smt2,22.42,540144
894,AUFNIRA_z3.637557.smt2,15.6,2643632
894,QF_NRA_hong_9.smt2,5.71,39892
894,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.49,37724
895,QF_NRA_hong_9.smt2,3.19,36436
895,QF_UFLIA_xs_23_43.smt2,18.83,42940
895,QF_AUFBV_891_sqlite3.smt2,2.43,45856
895,AUFNIRA_z3.637557.smt2,5.9,1603712
895,QF_RDL_orb08_888.smt2,11.5,44428
895,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.69,34820
895,QF_LIA_tightrhombus,2.26,45064
895,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.43,35044
895,QF_BV_bench_935.smt2,1.32,124648
895,LRA_formula_277.smt2,4.13,33968
895,QF_UF_PEQ018_size6.smt2,3.92,37980
895,QF_BV_bench_3176.smt2,3.33,139644
896,QF_LIA_tightrhombus,1.12,35572
896,QF_BV_bench_3176.smt2,29.56,664540
896,QF_UF_PEQ018_size6.smt2,914.48,1174440
896,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.97,41712
896,QF_BV_bench_935.smt2,17.77,522740
896,LRA_formula_277.smt2,1.76,34700
896,AUFNIRA_z3.637557.smt2,497,2701468
896,QF_AUFBV_891_sqlite3.smt2,6.34,165740
896,QF_RDL_orb08_888.smt2,12.36,108372
896,QF_UFLIA_xs_23_43.smt2,54.61,599128
896,QF_NRA_hong_9.smt2,5.68,40600
896,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.53,306792
897,QF_UFLIA_xs_23_43.smt2,33.04,42940
897,LRA_formula_277.smt2,4.19,33988
897,AUFNIRA_z3.637557.smt2,9.64,1599724
897,QF_AUFBV_891_sqlite3.smt2,11.17,46676
897,QF_UF_PEQ018_size6.smt2,9.87,38264
897,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.61,35080
897,QF_BV_bench_3176.smt2,4.21,139096
897,QF_LIA_tightrhombus,2.38,45072
897,QF_BV_bench_935.smt2,1.85,124836
897,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.86,35016
897,QF_RDL_orb08_888.smt2,12.88,44720
897,QF_NRA_hong_9.smt2,3.19,36652
898,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.3,34732
898,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.76,34124
898,LRA_formula_277.smt2,4.53,33988
898,QF_AUFBV_891_sqlite3.smt2,26.44,1009540
898,QF_BV_bench_935.smt2,410.06,3484788
898,QF_UFLIA_xs_23_43.smt2,7.93,46728
898,QF_NRA_hong_9.smt2,3.19,36744
898,AUFNIRA_z3.637557.smt2,7.15,1644680
898,QF_UF_PEQ018_size6.smt2,5.31,36336
898,QF_RDL_orb08_888.smt2,7.25,42012
898,QF_LIA_tightrhombus,5.97,35200
898,QF_BV_bench_3176.smt2,641.19,3758320
899,QF_AUFBV_891_sqlite3.smt2,18.27,1008804
899,QF_LIA_tightrhombus,5.98,35208
899,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.29,34740
899,QF_UFLIA_xs_23_43.smt2,7.91,46728
899,QF_BV_bench_3176.smt2,613.86,2898508
899,QF_UF_PEQ018_size6.smt2,5.35,36332
899,QF_NRA_hong_9.smt2,3.19,36736
899,QF_BV_bench_935.smt2,426.02,2634964
899,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34136
899,QF_RDL_orb08_888.smt2,7.25,42016
899,LRA_formula_277.smt2,4.53,33996
899,AUFNIRA_z3.637557.smt2,7.13,1643976
900,QF_BV_bench_935.smt2,303.16,2631552
900,QF_LIA_tightrhombus,5.96,34676
900,QF_BV_bench_3176.smt2,378.26,2993924
900,LRA_formula_277.smt2,4.13,33972
900,QF_UF_PEQ018_size6.smt2,5.32,36336
900,QF_RDL_orb08_888.smt2,7.24,42012
900,QF_NRA_hong_9.smt2,3.19,36688
900,QF_AUFBV_891_sqlite3.smt2,0.15,36984
900,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34144
900,AUFNIRA_z3.637557.smt2,5.86,1600872
900,QF_UFLIA_xs_23_43.smt2,9.96,43168
900,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.83,35152
901,QF_BV_bench_3176.smt2,38.91,666992
901,QF_RDL_orb08_888.smt2,14.07,107800
901,AUFNIRA_z3.637557.smt2,325.72,2776412
901,QF_BV_bench_935.smt2,29.1,515092
901,LRA_formula_277.smt2,1.79,34572
901,QF_LIA_tightrhombus,1.16,35580
901,QF_UFLIA_xs_23_43.smt2,85.01,587788
901,QF_AUFBV_891_sqlite3.smt2,20.49,284192
901,QF_UF_PEQ018_size6.smt2,938.95,1175876
901,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,15.91,307408
901,QF_NRA_hong_9.smt2,5.69,40452
901,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.26,42080
902,QF_BV_bench_935.smt2,299.03,2626628
902,QF_NRA_hong_9.smt2,3.19,36684
902,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.86,35144
902,QF_LIA_tightrhombus,5.95,34672
902,QF_UFLIA_xs_23_43.smt2,10.05,43016
902,QF_AUFBV_891_sqlite3.smt2,0.15,36984
902,QF_RDL_orb08_888.smt2,7.23,42004
902,AUFNIRA_z3.637557.smt2,5.9,1603016
902,QF_UF_PEQ018_size6.smt2,5.35,36336
902,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,33880
902,QF_BV_bench_3176.smt2,374.42,2992560
902,LRA_formula_277.smt2,4.13,33968
903,LRA_formula_277.smt2,2.65,34320
903,QF_NRA_hong_9.smt2,5.68,40448
903,QF_LIA_tightrhombus,1.11,34980
903,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.91,38936
903,QF_UFLIA_xs_23_43.smt2,26.28,551324
903,QF_BV_bench_935.smt2,2.39,492724
903,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,6.16,296884
903,QF_RDL_orb08_888.smt2,12.15,106692
903,QF_AUFBV_891_sqlite3.smt2,3.03,49476
903,QF_BV_bench_3176.smt2,5.49,308628
903,AUFNIRA_z3.637557.smt2,8.82,2643088
903,QF_UF_PEQ018_size6.smt2,25.89,1091784
904,QF_AUFBV_891_sqlite3.smt2,11.16,46676
904,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.86,34968
904,QF_LIA_tightrhombus,2.37,45072
904,QF_UFLIA_xs_23_43.smt2,32.94,42940
904,QF_BV_bench_935.smt2,1.84,124836
904,AUFNIRA_z3.637557.smt2,9.67,1599464
904,QF_NRA_hong_9.smt2,3.2,36656
904,QF_UF_PEQ018_size6.smt2,9.82,38264
904,QF_BV_bench_3176.smt2,4.21,139092
904,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.71,35080
904,LRA_formula_277.smt2,4.16,33988
904,QF_RDL_orb08_888.smt2,12.7,44804
905,QF_LIA_tightrhombus,0.25,33368
905,QF_AUFBV_891_sqlite3.smt2,13.34,46568
905,QF_BV_bench_3176.smt2,375.79,2996324
905,QF_UFLIA_xs_23_43.smt2,33.37,42944
905,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.62,35068
905,LRA_formula_277.smt2,4.14,33988
905,QF_UF_PEQ018_size6.smt2,36.61,40004
905,QF_BV_bench_935.smt2,301.56,2632712
905,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.83,34700
905,QF_RDL_orb08_888.smt2,12.82,44444
905,QF_NRA_hong_9.smt2,3.22,36660
905,AUFNIRA_z3.637557.smt2,9.72,1605220
906,QF_BV_bench_935.smt2,5.81,124964
906,AUFNIRA_z3.637557.smt2,5.94,1601632
906,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.85,35168
906,QF_RDL_orb08_888.smt2,7.23,42004
906,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34004
906,QF_UFLIA_xs_23_43.smt2,9.97,43020
906,QF_LIA_tightrhombus,8.01,45124
906,QF_UF_PEQ018_size6.smt2,4.34,35104
906,QF_NRA_hong_9.smt2,3.19,36664
906,QF_BV_bench_3176.smt2,3.15,123780
906,LRA_formula_277.smt2,4.13,33964
906,QF_AUFBV_891_sqlite3.smt2,4.35,48632
907,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,15.87,307408
907,QF_BV_bench_3176.smt2,41.21,666980
907,QF_AUFBV_891_sqlite3.smt2,22.94,284008
907,QF_LIA_tightrhombus,1.18,35580
907,LRA_formula_277.smt2,1.78,34576
907,QF_BV_bench_935.smt2,29.95,515176
907,AUFNIRA_z3.637557.smt2,322.9,2774680
907,QF_UF_PEQ018_size6.smt2,939.65,1174700
907,QF_UFLIA_xs_23_43.smt2,84.39,585348
907,QF_RDL_orb08_888.smt2,14.08,107764
907,QF_NRA_hong_9.smt2,5.74,40604
907,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.2,42060
908,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,15.22,40916
908,AUFNIRA_z3.637557.smt2,324.87,2772736
908,QF_BV_bench_935.smt2,27.85,502216
908,QF_NRA_hong_9.smt2,5.72,39964
908,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.2,184876
908,QF_BV_bench_3176.smt2,37.9,636428
908,QF_UF_PEQ018_size6.smt2,207.49,1138712
908,QF_AUFBV_891_sqlite3.smt2,47.36,1000484
908,LRA_formula_277.smt2,1.78,34572
908,QF_RDL_orb08_888.smt2,9.04,75480
908,QF_UFLIA_xs_23_43.smt2,36.85,604072
908,QF_LIA_tightrhombus,4.72,37148
909,QF_UF_PEQ018_size6.smt2,36.66,40008
909,QF_LIA_tightrhombus,0.24,33372
909,QF_BV_bench_935.smt2,305.86,2633840
909,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.53,35072
909,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.85,34700
909,QF_NRA_hong_9.smt2,3.26,36664
909,QF_RDL_orb08_888.smt2,12.83,44464
909,QF_UFLIA_xs_23_43.smt2,33.27,42940
909,LRA_formula_277.smt2,4.16,33992
909,QF_BV_bench_3176.smt2,377.14,2998308
909,QF_AUFBV_891_sqlite3.smt2,13.29,46572
909,AUFNIRA_z3.637557.smt2,9.61,1605724
910,QF_BV_bench_935.smt2,386.13,2571356
910,QF_NRA_hong_9.smt2,3.19,36700
910,QF_UFLIA_xs_23_43.smt2,18.83,42940
910,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.68,34808
910,AUFNIRA_z3.637557.smt2,5.95,1605764
910,QF_LIA_tightrhombus,0.22,33100
910,QF_UF_PEQ018_size6.smt2,12.32,39844
910,QF_AUFBV_891_sqlite3.smt2,2.74,46224
910,LRA_formula_277.smt2,4.13,33984
910,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.41,35028
910,QF_RDL_orb08_888.smt2,11.58,44752
910,QF_BV_bench_3176.smt2,370.12,2973396
911,QF_LIA_tightrhombus,5.97,35204
911,QF_UF_PEQ018_size6.smt2,5.32,36336
911,QF_UFLIA_xs_23_43.smt2,7.8,46832
911,LRA_formula_277.smt2,4.53,33992
911,AUFNIRA_z3.637557.smt2,7.2,1643652
911,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.29,34736
911,QF_AUFBV_891_sqlite3.smt2,23.86,1008352
911,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34124
911,QF_BV_bench_3176.smt2,627.47,2885320
911,QF_NRA_hong_9.smt2,3.19,36744
911,QF_BV_bench_935.smt2,427.71,2636472
911,QF_RDL_orb08_888.smt2,7.29,42012
912,QF_AUFBV_891_sqlite3.smt2,1.92,49656
912,QF_UF_PEQ018_size6.smt2,25.59,1092268
912,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.89,38988
912,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,6.14,297124
912,QF_LIA_tightrhombus,1.11,34976
912,QF_BV_bench_3176.smt2,9.14,578508
912,LRA_formula_277.smt2,2.65,34320
912,QF_BV_bench_935.smt2,3.05,493420
912,QF_RDL_orb08_888.smt2,12.15,106884
912,AUFNIRA_z3.637557.smt2,8.93,2641596
912,QF_NRA_hong_9.smt2,5.68,40452
912,QF_UFLIA_xs_23_43.smt2,18.48,544596
913,QF_NRA_hong_9.smt2,3.25,36744
913,QF_BV_bench_3176.smt2,727.93,3603720
913,QF_AUFBV_891_sqlite3.smt2,31.24,544344
913,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.83,35160
913,QF_LIA_tightrhombus,0.25,33368
913,LRA_formula_277.smt2,4.58,34000
913,QF_UFLIA_xs_23_43.smt2,35.86,90032
913,QF_BV_bench_935.smt2,433.27,3260948
913,QF_UF_PEQ018_size6.smt2,36.08,40008
913,QF_RDL_orb08_888.smt2,12.84,45428
913,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,10.47,61876
913,AUFNIRA_z3.637557.smt2,60.63,1633284
914,QF_UF_PEQ018_size6.smt2,14.21,35384
914,LRA_formula_277.smt2,4.57,34000
914,QF_LIA_tightrhombus,9.14,47912
914,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,7.96,34892
914,QF_UFLIA_xs_23_43.smt2,14.58,50760
914,AUFNIRA_z3.637557.smt2,60.59,1630188
914,QF_BV_bench_3176.smt2,8.99,140432
914,QF_NRA_hong_9.smt2,3.22,36744
914,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.94,34200
914,QF_RDL_orb08_888.smt2,8.39,43040
914,QF_BV_bench_935.smt2,3.74,161128
914,QF_AUFBV_891_sqlite3.smt2,111.52,1943864
915,LRA_formula_277.smt2,4.14,33988
915,QF_UF_PEQ018_size6.smt2,14.17,35380
915,QF_RDL_orb08_888.smt2,8.44,42008
915,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.89,34000
915,QF_NRA_hong_9.smt2,3.19,36692
915,QF_AUFBV_891_sqlite3.smt2,38.2,51516
915,QF_LIA_tightrhombus,8.18,45132
915,QF_UFLIA_xs_23_43.smt2,18.73,42772
915,QF_BV_bench_3176.smt2,4.12,147620
915,AUFNIRA_z3.637557.smt2,9.71,1600288
915,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.77,35240
915,QF_BV_bench_935.smt2,6.39,124952
916,QF_UFLIA_xs_23_43.smt2,7.91,46724
916,QF_RDL_orb08_888.smt2,7.24,42012
916,LRA_formula_277.smt2,4.53,33988
916,QF_UF_PEQ018_size6.smt2,5.37,36340
916,QF_BV_bench_935.smt2,433.56,2630488
916,QF_LIA_tightrhombus,5.97,35204
916,QF_BV_bench_3176.smt2,628.15,2892412
916,QF_AUFBV_891_sqlite3.smt2,24.2,1009380
916,AUFNIRA_z3.637557.smt2,7.14,1644552
916,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34128
916,QF_NRA_hong_9.smt2,3.19,36740
916,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.31,34736
917,QF_UF_PEQ018_size6.smt2,49.39,1096924
917,AUFNIRA_z3.637557.smt2,15.52,2645452
917,QF_UFLIA_xs_23_43.smt2,22.38,540144
917,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.46,37728
917,QF_LIA_tightrhombus,4.67,36036
917,QF_BV_bench_935.smt2,7.04,485536
917,QF_AUFBV_891_sqlite3.smt2,52.56,72452
917,QF_RDL_orb08_888.smt2,7.94,68896
917,QF_BV_bench_3176.smt2,14.69,292276
917,LRA_formula_277.smt2,2.67,34340
917,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,12.93,309488
917,QF_NRA_hong_9.smt2,5.71,39896
918,QF_NRA_hong_9.smt2,5.68,40600
918,QF_UF_PEQ018_size6.smt2,911.46,1175240
918,QF_UFLIA_xs_23_43.smt2,54.55,599128
918,QF_RDL_orb08_888.smt2,12.4,108368
918,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,18.93,41716
918,QF_BV_bench_935.smt2,17.68,522060
918,QF_LIA_tightrhombus,1.12,35572
918,QF_AUFBV_891_sqlite3.smt2,6.21,164188
918,LRA_formula_277.smt2,1.76,34700
918,AUFNIRA_z3.637557.smt2,496.36,2698176
918,QF_BV_bench_3176.smt2,29.67,664956
918,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,9.56,307516
919,QF_UFLIA_xs_23_43.smt2,7.86,46724
919,QF_AUFBV_891_sqlite3.smt2,26.22,1009640
919,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.3,34736
919,QF_NRA_hong_9.smt2,3.19,36740
919,QF_RDL_orb08_888.smt2,7.28,42012
919,QF_BV_bench_3176.smt2,640.84,3762212
919,QF_LIA_tightrhombus,5.98,35200
919,QF_BV_bench_935.smt2,408.03,3480496
919,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.76,34124
919,QF_UF_PEQ018_size6.smt2,5.31,36336
919,LRA_formula_277.smt2,4.53,33988
919,AUFNIRA_z3.637557.smt2,7.29,1643980
920,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.15,39232
920,QF_UF_PEQ018_size6.smt2,56.14,1092120
920,QF_NRA_hong_9.smt2,5.69,40672
920,QF_RDL_orb08_888.smt2,13.86,106744
920,AUFNIRA_z3.637557.smt2,15.61,2641140
920,QF_AUFBV_891_sqlite3.smt2,10.66,48344
920,LRA_formula_277.smt2,2.67,34328
920,QF_BV_bench_935.smt2,9.18,489636
920,QF_UFLIA_xs_23_43.smt2,47.39,551588
920,QF_LIA_tightrhombus,1.15,34988
920,QF_BV_bench_3176.smt2,30.29,579000
920,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,13.68,296916
921,QF_RDL_orb08_888.smt2,7.24,42016
921,QF_NRA_hong_9.smt2,3.19,36736
921,QF_UF_PEQ018_size6.smt2,5.32,36340
921,QF_BV_bench_3176.smt2,615.04,2893548
921,QF_LIA_tightrhombus,5.97,35204
921,QF_AUFBV_891_sqlite3.smt2,18.27,1009820
921,QF_UFLIA_xs_23_43.smt2,7.87,46728
921,LRA_formula_277.smt2,4.53,33996
921,AUFNIRA_z3.637557.smt2,7.13,1644516
921,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,8.75,34132
921,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,2.3,34740
921,QF_BV_bench_935.smt2,424.48,2631104
922,QF_LIA_tightrhombus,1.15,35580
922,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,15.99,307940
922,QF_NRA_hong_9.smt2,5.7,40452
922,AUFNIRA_z3.637557.smt2,325.67,2773708
922,QF_UF_PEQ018_size6.smt2,939.46,1175764
922,QF_UFLIA_xs_23_43.smt2,84.84,587784
922,QF_BV_bench_3176.smt2,39.24,666164
922,QF_AUFBV_891_sqlite3.smt2,20.48,284004
922,QF_RDL_orb08_888.smt2,14.07,107800
922,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.21,42080
922,LRA_formula_277.smt2,1.78,34576
922,QF_BV_bench_935.smt2,28.82,515112
923,QF_UF_PEQ018_size6.smt2,9.91,38264
923,QF_UFLIA_xs_23_43.smt2,33.27,42940
923,AUFNIRA_z3.637557.smt2,9.63,1602608
923,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,14.85,34964
923,QF_RDL_orb08_888.smt2,12.71,44812
923,QF_LIA_tightrhombus,2.39,45072
923,QF_BV_bench_935.smt2,1.86,124768
923,QF_NRA_hong_9.smt2,3.19,36656
923,QF_BV_bench_3176.smt2,4.22,139092
923,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,11.59,35080
923,LRA_formula_277.smt2,4.18,33992
923,QF_AUFBV_891_sqlite3.smt2,11.1,46680
924,QF_UF_PEQ018_size6.smt2,940.52,1175184
924,QF_UFLIA_xs_23_43.smt2,84.76,587940
924,QF_LIA_tightrhombus,1.16,35584
924,LRA_formula_277.smt2,1.81,34572
924,QF_RDL_orb08_888.smt2,14.09,107800
924,AUFNIRA_z3.637557.smt2,324.29,2771944
924,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,16.02,306952
924,QF_BV_bench_3176.smt2,41.05,666444
924,QF_AUFBV_891_sqlite3.smt2,22.94,284352
924,QF_NRA_hong_9.smt2,5.71,40676
924,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,19.19,42080
924,QF_BV_bench_935.smt2,29.78,516296
925,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,4.97,309492
925,QF_UF_PEQ018_size6.smt2,20.16,1096088
925,QF_RDL_orb08_888.smt2,6.69,68860
925,LRA_formula_277.smt2,2.65,34324
925,QF_UFLIA_xs_23_43.smt2,12.92,540092
925,QF_BV_bench_935.smt2,1.61,485460
925,QF_NRA_hong_9.smt2,5.67,40024
925,QF_AUFBV_891_sqlite3.smt2,9.05,66668
925,QF_BV_bench_3176.smt2,3.69,292412
925,QF_LIA_tightrhombus,4.59,36020
925,AUFNIRA_z3.637557.smt2,8.91,2644848
925,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,17.23,37572
926,AUFNIRA_z3.637557.smt2,9.73,1597516
926,QF_UF_PEQ018_size6.smt2,19.1,36348
926,QF_RDL_orb08_888.smt2,8.4,42024
926,QF_BV_bench_935.smt2,303.14,2629636
