n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,25,46060.14742583534,1228,X_4==1 AND X_13==0 AND X_22==0 AND X_17==1,X_13==0 AND X_17==1 AND X_22==0 AND X_4==1,0,1.0,1.0,1.0,30,6.777284622192383
10000,10,43862.89335689871,1219,X_5==1 AND X_3==1 AND X_1==8 AND X_9==0,X_1==8 AND X_3==1 AND X_5==1 AND X_9==0,0,1.0,1.0,1.0,31,1.1396386623382568
10000,25,42343.96131099128,1087,X_2==16 AND X_12==0 AND X_0==4 AND X_16==1,X_0==4 AND X_12==0 AND X_16==1 AND X_2==16,0,1.0,1.0,1.0,31,668.3787689208984
10000,10,25372.386926285733,1250,X_5==0 AND X_3==1 AND X_0==8 AND X_4==1,X_5==1,0,0.0,0.0,0.0,32,8.059028148651123
10000,25,41503.08748847341,1183,X_23==1 AND X_24==0 AND X_4==4 AND X_15==0,X_15==0 AND X_23==1 AND X_24==0 AND X_4==4,0,1.0,1.0,1.0,32,48.74676942825317
10000,10,31654.156722677217,1581,X_6==0 AND X_8==0 AND X_5==1 AND X_9==1,X_0==4 AND X_1==16 AND X_5==0 AND X_6==1 AND X_7==1 AND X_8==1 AND X_9==1,0,0.0,0.0,0.0,33,8.38602089881897
10000,25,24392.245322774368,1596,X_21==0 AND X_15==0 AND X_17==0 AND X_6==0,X_17==1,0,0.0,0.0,0.0,33,5254.814725637436
10000,10,48219.83498309055,1232,X_9==1 AND X_0==4 AND X_6==0 AND X_4==0,X_0==4 AND X_4==0 AND X_6==0 AND X_9==1,0,1.0,1.0,1.0,34,3.197039604187012
10000,25,40596.35668243012,1108,X_16==1 AND X_1==4 AND X_0==8 AND X_21==1,X_0==8 AND X_16==1 AND X_1==4 AND X_21==1,0,1.0,1.0,1.0,34,971.3896496295928
10000,50,39438.71108192405,1092,X_5==1 AND X_3==16 AND X_10==0 AND X_29==1,X_10==0 AND X_29==1 AND X_3==16 AND X_5==1,0,1.0,1.0,1.0,34,2668.9080555438995
10000,100,43890.82841503266,1229,X_1==8 AND X_24==0 AND X_47==0 AND X_79==0,X_1==8 AND X_24==0 AND X_47==0 AND X_79==0,0,1.0,1.0,1.0,34,2112.528466939926
10000,10,39492.4550872611,1573,X_3==1 AND X_7==1 AND X_4==1 AND X_9==1,X_3==1 AND X_4==1 AND X_7==1 AND X_9==1,0,1.0,1.0,1.0,35,1.756084442138672
10000,25,39311.250671372814,1230,X_19==0 AND X_4==2 AND X_17==0 AND X_6==0,X_17==0 AND X_19==0 AND X_4==2 AND X_6==0,0,1.0,1.0,1.0,35,210.64533352851868
10000,10,35977.390843664376,1228,X_6==1 AND X_7==0 AND X_3==1 AND X_1==2,X_1==2 AND X_3==1 AND X_6==1 AND X_7==0,0,1.0,1.0,1.0,36,5.343991756439209
10000,25,31294.915353134627,1227,X_15==1 AND X_19==0 AND X_10==0 AND X_1==8,X_17==1 AND X_18==1 AND X_21==0 AND X_22==1 AND X_3==16 AND X_5==0 AND X_7==1,0,0.0047430830039525,0.0789473684210526,0.0024449877750611,36,7424.531566619873
10000,10,34135.52928284999,1581,X_4==1 AND X_3==1 AND X_5==1 AND X_2==0,X_2==0 AND X_3==1 AND X_4==1 AND X_5==1,0,1.0,1.0,1.0,37,8.21506667137146
10000,25,47096.73806365949,1548,X_5==1 AND X_20==1 AND X_10==1 AND X_21==0,X_10==1 AND X_20==1 AND X_21==0 AND X_5==1,0,1.0,1.0,1.0,37,5.707648038864136
10000,50,46166.2440938563,1589,X_38==1 AND X_49==1 AND X_17==0 AND X_11==0,X_11==0 AND X_17==0 AND X_38==1 AND X_49==1,0,1.0,1.0,1.0,37,54.92353248596192
10000,10,41749.632438014894,1092,X_9==1 AND X_5==0 AND X_1==16 AND X_0==1,X_0==1 AND X_1==16 AND X_5==0 AND X_9==1,0,1.0,1.0,1.0,38,0.9458050727844238
10000,25,31847.65873409652,1548,X_15==0 AND X_12==1 AND X_21==0 AND X_5==0,X_0==8 AND X_10==1 AND X_12==1 AND X_17==1 AND X_18==0 AND X_20==0 AND X_24==1 AND X_5==1,0,0.0,0.0,0.0,38,6405.908314943314
