sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_10,310,32,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,25
random_20,620,60,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,25
2-wise,375,40,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND CUDA,0,1.0,1.0,1.0,25
3-wise,2048,206,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,25
4-wise,6773,653,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND CUDA,0,1.0,1.0,1.0,25
full,13485,1380,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,26
random_2,62,9,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND padding > 432.0,3,0.5,1.0,0.3333333333333333,26
random_5,155,15,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,26
random_10,310,35,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,26
random_20,620,70,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,26
2-wise,372,36,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread > 1.5 AND pixelPerThread <= 2.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,26
3-wise,2054,206,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,26
4-wise,6776,623,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,26
full,13485,2132,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,27
