sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
4-wise,959,117,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND NOT none AND NOT min,0,1.0,1.0,1.0,26
full,60000,7500,min = 1 AND polly_no_tiling = 1 AND value_based = 1,polly_no_tiling AND NOT memory_based AND min,0,1.0,1.0,1.0,27
random_2,46,6,min = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT max AND pollyoptmaxconstantterm_10 AND NOT pollyoptmaxcoefficient_100 AND value_based,1,0.6666666666666666,1.0,0.5,27
random_5,115,13,min = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND NOT max AND polly_no_tiling,0,1.0,1.0,1.0,27
random_10,230,36,min = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT max AND polly_no_tiling AND NOT memory_based,0,1.0,1.0,1.0,27
random_20,460,60,min = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT memory_based AND polly_no_tiling AND min,0,1.0,1.0,1.0,27
2-wise,56,4,min = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT max AND polly_no_tiling AND NOT memory_based,0,1.0,1.0,1.0,27
3-wise,253,28,min = 1 AND polly_no_tiling = 1 AND value_based = 1,min AND value_based AND polly_no_tiling,0,1.0,1.0,1.0,27
4-wise,960,123,min = 1 AND polly_no_tiling = 1 AND value_based = 1,NOT max AND polly_no_tiling AND value_based,0,1.0,1.0,1.0,27
full,60000,7500,memory_based = 1 AND min = 1 AND polly_no_tiling = 1,polly_no_tiling AND NOT value_based AND NOT max,0,1.0,1.0,1.0,28
